transaction_id,user_id,provider,transaction_type,amount,currency,status,failure_reason,channel,country,device_id,ip_address,created_at
TRX019522,U2429,PayPal,deposit,8527.92,EUR,failed,insufficient_funds,ios,UG,DEV43686,192.168.27.147,20/01/2025 20:00:00
TRX019523,U1629,Card,deposit,4929.49,KES,success,,android,NG,DEV94860,192.168.139.95,07/01/2025 01:17:00
TRX019524,U3371,Card,deposit,10248.39,KES,success,,android,UG,DEV46596,192.168.218.70,10/01/2025 12:00:00
TRX019525,U3426,Skrill,withdrawal,14431.71,USD,success,,android,UG,DEV43480,192.168.2.169,06/02/2025 04:24:00
TRX019526,U2882,AirtelMoney,deposit,13720.78,KES,success,,web,KE,DEV27007,192.168.180.146,28/02/2025 06:42:00
TRX019527,U2672,Skrill,withdrawal,14069.47,KES,success,,android,KE,DEV71907,192.168.183.79,29/01/2025 11:24:00
TRX019528,U2723,Card,deposit,12726.44,KES,success,,android,KE,DEV43585,192.168.255.170,28/01/2025 02:58:00
TRX019529,U3917,AirtelMoney,withdrawal,12570.2,USD,success,,android,TZ,DEV97641,192.168.108.84,18/02/2025 11:19:00
TRX019530,U3052,MPesa,withdrawal,12490.46,KES,success,,ios,KE,DEV76069,192.168.202.88,14/01/2025 19:04:00
TRX019531,U4925,Skrill,deposit,11111.22,KES,success,,ios,KE,DEV24217,192.168.44.234,24/02/2025 08:17:00
TRX019532,U1225,MPesa,deposit,1070.95,USD,success,,android,NG,DEV91618,192.168.235.15,11/01/2025 13:41:00
TRX019533,U2236,AirtelMoney,deposit,14408.2,USD,success,,android,TZ,DEV36369,192.168.124.24,27/01/2025 01:34:00
TRX019534,U3989,Card,deposit,1210.51,KES,success,,web,NG,DEV60195,192.168.244.193,11/01/2025 10:45:00
TRX019535,U2880,Card,deposit,2411.4,USD,success,,web,KE,DEV45549,192.168.137.212,18/02/2025 04:00:00
TRX019536,U1304,MPesa,deposit,11813.56,KES,success,,web,KE,DEV52663,192.168.48.183,04/01/2025 09:26:00
TRX019537,U3380,MPesa,deposit,3962.8,USD,success,,ios,KE,DEV79670,192.168.111.239,14/02/2025 08:20:00
TRX019538,U4323,PayPal,deposit,9857.63,KES,success,,android,KE,DEV92449,192.168.251.141,17/02/2025 16:33:00
TRX019539,U2170,AirtelMoney,withdrawal,10630.43,KES,success,,web,UG,DEV85143,192.168.46.116,09/02/2025 18:36:00
TRX019540,U1518,MPesa,withdrawal,13810.63,USD,success,,android,KE,DEV89429,192.168.193.42,19/01/2025 09:21:00
TRX019541,U4182,Skrill,deposit,2070.09,KES,success,,web,NG,DEV22506,192.168.36.85,14/02/2025 01:50:00
TRX019542,U1535,MPesa,withdrawal,2882.29,USD,failed,timeout,web,TZ,DEV39802,192.168.178.239,24/02/2025 18:23:00
TRX019543,U3433,AirtelMoney,deposit,1652.93,KES,success,,web,NG,DEV31295,192.168.222.120,06/01/2025 14:24:00
TRX019544,U1696,AirtelMoney,deposit,5651.62,KES,success,,web,TZ,DEV80248,192.168.85.122,18/01/2025 04:41:00
TRX019545,U4140,AirtelMoney,withdrawal,6854.19,EUR,success,,web,KE,DEV24451,192.168.86.13,10/01/2025 15:44:00
TRX019546,U4101,AirtelMoney,deposit,3818.12,KES,success,,web,KE,DEV26733,192.168.100.211,17/01/2025 02:10:00
TRX019547,U4809,Card,deposit,1525.71,KES,success,,web,KE,DEV71717,192.168.23.12,12/02/2025 07:00:00
TRX019548,U2298,AirtelMoney,deposit,3867.75,KES,success,,android,TZ,DEV11361,192.168.88.118,18/02/2025 04:03:00
TRX019549,U3639,Card,withdrawal,7196.12,USD,success,,ios,TZ,DEV60769,192.168.159.160,02/01/2025 22:47:00
TRX019550,U1246,MPesa,withdrawal,13137.66,USD,failed,insufficient_funds,ios,TZ,DEV91257,192.168.92.244,26/02/2025 20:29:00
TRX019551,U4641,MPesa,withdrawal,13066.14,KES,success,,web,TZ,DEV83406,192.168.71.203,27/01/2025 03:17:00
TRX019552,U4036,MPesa,deposit,10269.97,USD,success,,web,KE,DEV71753,192.168.93.46,12/02/2025 07:56:00
TRX019553,U1517,Card,deposit,6587.03,KES,success,,web,TZ,DEV61650,192.168.232.87,24/02/2025 22:54:00
TRX019554,U4845,PayPal,withdrawal,9373.24,KES,success,,web,KE,DEV75884,192.168.147.101,08/02/2025 02:09:00
TRX019555,U4947,PayPal,deposit,12810,USD,success,,android,TZ,DEV19962,192.168.28.105,12/02/2025 02:11:00
TRX019556,U2221,MPesa,withdrawal,331.56,KES,success,,android,KE,DEV44718,192.168.233.95,23/02/2025 12:15:00
TRX019557,U1074,MPesa,withdrawal,12659.51,KES,success,,ios,KE,DEV82400,192.168.150.13,02/02/2025 07:47:00
TRX019558,U4562,PayPal,deposit,3329.38,USD,failed,fraud_suspected,android,KE,DEV79201,192.168.154.20,03/02/2025 09:22:00
TRX019559,U2379,Card,deposit,4757.39,KES,success,,android,NG,DEV37466,192.168.164.209,22/02/2025 21:28:00
TRX019560,U3678,MPesa,deposit,7625.48,EUR,success,,web,KE,DEV48860,192.168.161.171,07/02/2025 07:59:00
TRX019561,U4587,AirtelMoney,withdrawal,1659.51,KES,success,,android,KE,DEV39088,192.168.16.242,27/02/2025 03:47:00
TRX019562,U3214,AirtelMoney,deposit,5733.88,USD,failed,fraud_suspected,ios,UG,DEV53469,192.168.92.125,19/02/2025 02:51:00
TRX019563,U2658,Card,deposit,14567.04,USD,success,,android,KE,DEV18796,192.168.55.207,10/01/2025 03:53:00
TRX019564,U2254,AirtelMoney,withdrawal,147.73,KES,success,,android,UG,DEV66802,192.168.85.206,16/02/2025 02:44:00
TRX019565,U2472,AirtelMoney,deposit,12629.58,USD,success,,ios,KE,DEV59621,192.168.98.251,01/01/2025 06:52:00
TRX019566,U2117,MPesa,deposit,13670.88,EUR,success,,android,NG,DEV48146,192.168.126.83,16/02/2025 06:51:00
TRX019567,U2195,MPesa,withdrawal,13430.63,KES,success,,ios,UG,DEV51642,192.168.175.158,27/02/2025 10:15:00
TRX019568,U4258,PayPal,withdrawal,5408.43,KES,success,,android,TZ,DEV60977,192.168.186.90,20/02/2025 15:35:00
TRX019569,U1509,Skrill,deposit,3460.59,KES,success,,ios,UG,DEV22270,192.168.255.36,21/01/2025 10:34:00
TRX019570,U4724,PayPal,deposit,3880.27,KES,success,,android,NG,DEV13944,192.168.19.33,17/01/2025 11:17:00
TRX019571,U4636,AirtelMoney,withdrawal,7210.07,USD,success,,web,UG,DEV93390,192.168.88.42,04/02/2025 02:22:00
TRX019572,U3234,Card,withdrawal,3881.04,USD,failed,provider_error,android,KE,DEV74540,192.168.26.205,16/01/2025 08:19:00
TRX019573,U3306,AirtelMoney,deposit,12131.15,USD,success,,ios,KE,DEV43307,192.168.26.8,30/01/2025 09:17:00
TRX019574,U1466,MPesa,withdrawal,3858.62,USD,success,,ios,UG,DEV41817,192.168.210.105,15/02/2025 03:02:00
TRX019575,U1881,Card,deposit,1364.76,EUR,success,,web,KE,DEV58049,192.168.220.255,01/01/2025 13:57:00
TRX019576,U3590,MPesa,withdrawal,10472.27,KES,success,,android,TZ,DEV40144,192.168.216.70,19/02/2025 08:53:00
TRX019577,U1951,MPesa,deposit,8082.64,USD,success,,android,KE,DEV47219,192.168.200.36,25/01/2025 22:26:00
TRX019578,U4754,AirtelMoney,deposit,2862.3,KES,success,,web,TZ,DEV14823,192.168.183.82,21/02/2025 23:21:00
TRX019579,U3118,Skrill,deposit,10514.84,KES,success,,ios,KE,DEV76121,192.168.159.41,03/02/2025 14:01:00
TRX019580,U4089,PayPal,deposit,11556.01,KES,failed,insufficient_funds,android,KE,DEV90879,192.168.51.192,10/01/2025 16:43:00
TRX019581,U1215,Skrill,deposit,8790.71,KES,failed,provider_error,android,KE,DEV32390,192.168.110.139,24/02/2025 08:16:00
TRX019582,U3024,Card,deposit,7610.38,KES,success,,android,TZ,DEV93961,192.168.104.138,09/02/2025 05:56:00
TRX019583,U3698,Card,withdrawal,1906.44,EUR,failed,insufficient_funds,web,KE,DEV48515,192.168.117.102,27/02/2025 01:19:00
TRX019584,U4767,MPesa,withdrawal,6351.96,USD,failed,fraud_suspected,android,TZ,DEV28418,192.168.189.225,10/01/2025 22:04:00
TRX019585,U4065,Card,withdrawal,8082.39,KES,success,,web,KE,DEV48917,192.168.249.152,03/01/2025 02:16:00
TRX019586,U3857,AirtelMoney,withdrawal,8510.81,USD,success,,android,TZ,DEV66213,192.168.44.154,08/01/2025 16:50:00
TRX019587,U1926,AirtelMoney,deposit,3096.7,USD,success,,web,KE,DEV79745,192.168.136.49,02/02/2025 15:41:00
TRX019588,U4138,MPesa,deposit,3190.58,KES,success,,ios,KE,DEV90599,192.168.135.131,08/02/2025 22:05:00
TRX019589,U4793,AirtelMoney,deposit,6045.08,USD,success,,web,KE,DEV29968,192.168.33.117,23/02/2025 09:13:00
TRX019590,U1854,AirtelMoney,deposit,5801.52,KES,success,,web,NG,DEV34676,192.168.91.222,22/02/2025 15:44:00
TRX019591,U3846,MPesa,withdrawal,13615.21,KES,success,,web,KE,DEV48572,192.168.84.147,28/01/2025 03:00:00
TRX019592,U3294,PayPal,withdrawal,8525.22,KES,success,,web,KE,DEV59522,192.168.143.64,08/02/2025 12:46:00
TRX019593,U3656,Skrill,deposit,7278.71,KES,success,,web,TZ,DEV33662,192.168.97.217,22/01/2025 04:23:00
TRX019594,U4969,Skrill,deposit,14070.29,KES,success,,web,KE,DEV13778,192.168.225.55,20/01/2025 20:52:00
TRX019595,U2896,AirtelMoney,deposit,14029.08,KES,success,,android,NG,DEV47560,192.168.229.247,13/01/2025 02:30:00
TRX019596,U1239,Card,deposit,8895.06,USD,success,,ios,KE,DEV45377,192.168.43.97,01/03/2025 12:59:00
TRX019597,U4433,PayPal,withdrawal,6532.44,USD,success,,web,KE,DEV40096,192.168.53.7,28/01/2025 18:10:00
TRX019598,U3221,MPesa,deposit,9531.81,USD,success,,web,KE,DEV55201,192.168.12.34,05/02/2025 04:32:00
TRX019599,U2611,AirtelMoney,withdrawal,10821.12,KES,success,,android,UG,DEV15567,192.168.134.248,11/02/2025 13:12:00
TRX019600,U3487,AirtelMoney,deposit,3873.71,USD,success,,android,NG,DEV76683,192.168.213.65,16/02/2025 16:51:00
TRX019601,U2275,MPesa,deposit,14067.25,KES,success,,android,KE,DEV13896,192.168.239.125,03/01/2025 01:07:00
TRX019602,U2944,Card,deposit,11701.77,KES,success,,android,KE,DEV81554,192.168.80.166,25/02/2025 21:46:00
TRX019603,U1377,Card,deposit,4836.07,KES,success,,web,UG,DEV14408,192.168.206.82,07/01/2025 12:40:00
TRX019604,U2701,MPesa,deposit,3682.47,KES,success,,android,NG,DEV44307,192.168.238.80,23/01/2025 07:41:00
TRX019605,U4143,AirtelMoney,withdrawal,7121.72,KES,success,,web,NG,DEV14515,192.168.110.43,14/02/2025 13:42:00
TRX019606,U4046,MPesa,deposit,1862.79,KES,success,,android,KE,DEV24381,192.168.225.183,01/03/2025 20:51:00
TRX019607,U4522,Card,deposit,9680.79,KES,success,,android,KE,DEV59414,192.168.130.133,16/02/2025 08:30:00
TRX019608,U1763,MPesa,withdrawal,11387.3,KES,failed,timeout,web,NG,DEV84894,192.168.143.214,27/02/2025 14:19:00
TRX019609,U2109,PayPal,deposit,6411.88,USD,success,,android,NG,DEV63816,192.168.82.17,15/01/2025 15:10:00
TRX019610,U3025,AirtelMoney,withdrawal,11278.24,KES,success,,ios,KE,DEV35819,192.168.29.146,13/01/2025 18:24:00
TRX019611,U2293,MPesa,deposit,2381.28,USD,success,,android,NG,DEV59172,192.168.77.207,15/01/2025 13:12:00
TRX019612,U3726,Skrill,deposit,4956.85,USD,success,,ios,KE,DEV57798,192.168.186.142,28/02/2025 16:30:00
TRX019613,U3066,PayPal,withdrawal,4429.84,USD,success,,android,UG,DEV21049,192.168.89.217,27/01/2025 23:31:00
TRX019614,U1674,MPesa,withdrawal,3861.78,KES,success,,ios,NG,DEV34786,192.168.188.244,26/02/2025 18:10:00
TRX019615,U2891,PayPal,deposit,2397.45,USD,success,,web,TZ,DEV43144,192.168.192.214,28/01/2025 11:10:00
TRX019616,U3746,MPesa,deposit,22.51,USD,success,,web,KE,DEV45164,192.168.87.140,15/02/2025 08:44:00
TRX019617,U4667,MPesa,withdrawal,10073.52,EUR,success,,android,NG,DEV84559,192.168.2.187,04/01/2025 21:26:00
TRX019618,U1805,AirtelMoney,deposit,9452.28,KES,success,,android,KE,DEV27724,192.168.247.234,03/01/2025 20:04:00
TRX019619,U3887,Skrill,deposit,5509.29,USD,success,,ios,UG,DEV36757,192.168.213.86,18/01/2025 19:43:00
TRX019620,U2866,PayPal,deposit,439.63,KES,success,,android,UG,DEV31706,192.168.31.248,31/01/2025 10:41:00
TRX019621,U1666,AirtelMoney,deposit,5681.05,KES,success,,android,UG,DEV57884,192.168.222.49,03/02/2025 10:33:00
TRX019622,U4589,MPesa,deposit,3901.59,USD,success,,ios,NG,DEV34458,192.168.121.18,05/02/2025 22:44:00
TRX019623,U1601,MPesa,deposit,12206.87,EUR,success,,android,KE,DEV22892,192.168.149.46,26/02/2025 06:10:00
TRX019624,U4713,MPesa,withdrawal,7304.03,KES,success,,web,NG,DEV26659,192.168.11.96,19/01/2025 18:25:00
TRX019625,U2413,Skrill,deposit,6934.74,KES,success,,android,KE,DEV52054,192.168.150.232,27/02/2025 06:51:00
TRX019626,U2813,PayPal,deposit,12208.14,EUR,success,,web,NG,DEV51811,192.168.200.66,24/01/2025 07:17:00
TRX019627,U4590,MPesa,deposit,13137.26,KES,success,,android,KE,DEV66567,192.168.65.42,15/02/2025 03:22:00
TRX019628,U2181,AirtelMoney,deposit,11032.29,KES,success,,ios,NG,DEV52057,192.168.128.71,25/02/2025 19:18:00
TRX019629,U3066,Card,withdrawal,1639.52,KES,success,,web,KE,DEV16553,192.168.78.2,11/02/2025 20:00:00
TRX019630,U1798,Card,withdrawal,7298.45,EUR,success,,android,UG,DEV11502,192.168.19.166,08/01/2025 14:17:00
TRX019631,U2284,AirtelMoney,deposit,7344.97,KES,success,,web,KE,DEV17486,192.168.161.208,12/01/2025 13:33:00
TRX019632,U4407,AirtelMoney,deposit,8713.86,EUR,success,,web,UG,DEV13653,192.168.165.35,30/01/2025 16:21:00
TRX019633,U4014,PayPal,withdrawal,14482.36,USD,success,,ios,KE,DEV80669,192.168.149.98,15/01/2025 02:08:00
TRX019634,U4716,MPesa,deposit,3310.81,EUR,success,,android,UG,DEV25150,192.168.173.225,10/02/2025 11:19:00
TRX019635,U4149,MPesa,deposit,7861.81,USD,success,,android,KE,DEV17481,192.168.239.166,07/01/2025 14:21:00
TRX019636,U3740,AirtelMoney,deposit,4248.92,USD,success,,android,TZ,DEV40778,192.168.122.249,25/02/2025 23:49:00
TRX019637,U3983,Skrill,deposit,6874.37,EUR,success,,android,KE,DEV38526,192.168.217.147,01/02/2025 11:18:00
TRX019638,U3999,MPesa,deposit,9604.18,KES,success,,ios,KE,DEV82050,192.168.44.224,24/01/2025 18:54:00
TRX019639,U1105,PayPal,deposit,12359.57,KES,success,,ios,KE,DEV61584,192.168.143.131,11/02/2025 17:53:00
TRX019640,U4617,Card,deposit,14067.97,USD,success,,web,UG,DEV61846,192.168.198.220,21/01/2025 03:02:00
TRX019641,U4824,MPesa,withdrawal,7499.69,KES,success,,web,NG,DEV94827,192.168.162.189,09/02/2025 17:29:00
TRX019642,U4655,MPesa,deposit,11466.39,KES,success,,ios,UG,DEV56116,192.168.73.103,01/03/2025 03:58:00
TRX019643,U4743,MPesa,deposit,10740.46,KES,success,,ios,KE,DEV70131,192.168.97.254,09/02/2025 07:31:00
TRX019644,U3053,Card,deposit,12916.6,EUR,success,,web,UG,DEV69155,192.168.213.36,16/01/2025 11:28:00
TRX019645,U4256,MPesa,deposit,4684.98,EUR,failed,timeout,ios,NG,DEV54000,192.168.15.234,10/02/2025 15:12:00
TRX019646,U2598,MPesa,deposit,5190.26,KES,failed,provider_error,ios,NG,DEV53700,192.168.48.248,22/02/2025 08:14:00
TRX019647,U3050,Card,deposit,14915.97,KES,failed,fraud_suspected,web,KE,DEV78356,192.168.162.103,28/02/2025 02:03:00
TRX019648,U2553,MPesa,deposit,1418.61,EUR,success,,ios,KE,DEV83195,192.168.34.10,27/02/2025 11:11:00
TRX019649,U4784,AirtelMoney,withdrawal,7183.46,KES,success,,android,KE,DEV76378,192.168.62.153,21/01/2025 07:47:00
TRX019650,U1915,AirtelMoney,deposit,10731.68,EUR,success,,android,TZ,DEV21479,192.168.209.199,24/02/2025 15:37:00
TRX019651,U2671,MPesa,deposit,5557.17,EUR,success,,android,NG,DEV43278,192.168.95.70,09/02/2025 23:41:00
TRX019652,U2077,PayPal,deposit,4380.11,KES,success,,web,KE,DEV28708,192.168.199.60,21/01/2025 10:02:00
TRX019653,U2081,MPesa,withdrawal,860.51,KES,failed,timeout,android,KE,DEV11388,192.168.143.139,10/02/2025 02:27:00
TRX019654,U1101,MPesa,deposit,14708.68,USD,success,,ios,KE,DEV31669,192.168.133.205,12/02/2025 10:48:00
TRX019655,U1389,Card,withdrawal,12326.02,USD,success,,ios,KE,DEV45619,192.168.119.30,11/02/2025 08:24:00
TRX019656,U4316,MPesa,deposit,12900.85,KES,success,,android,KE,DEV41864,192.168.52.193,07/01/2025 00:23:00
TRX019657,U4464,MPesa,deposit,12341.52,EUR,success,,android,KE,DEV73985,192.168.184.6,07/01/2025 11:41:00
TRX019658,U3824,MPesa,withdrawal,14292.84,KES,success,,android,TZ,DEV52025,192.168.135.187,07/01/2025 20:12:00
TRX019659,U2758,MPesa,withdrawal,12563.53,KES,success,,android,KE,DEV22144,192.168.94.25,19/01/2025 10:14:00
TRX019660,U3060,AirtelMoney,deposit,12524.86,EUR,success,,ios,TZ,DEV73689,192.168.227.249,28/02/2025 15:13:00
TRX019661,U1651,AirtelMoney,deposit,12083.68,KES,success,,android,KE,DEV80210,192.168.237.109,03/02/2025 10:56:00
TRX019662,U4625,AirtelMoney,deposit,11807.72,KES,success,,ios,UG,DEV81900,192.168.105.26,15/02/2025 13:31:00
TRX019663,U2168,MPesa,withdrawal,9551.18,KES,success,,android,TZ,DEV12618,192.168.14.30,05/02/2025 02:28:00
TRX019664,U2972,AirtelMoney,deposit,14777.29,KES,success,,ios,NG,DEV10309,192.168.52.10,27/02/2025 01:12:00
TRX019665,U2435,AirtelMoney,withdrawal,2330.07,KES,success,,android,UG,DEV91501,192.168.103.76,07/02/2025 18:21:00
TRX019666,U1643,Skrill,deposit,2179.19,KES,success,,android,TZ,DEV77380,192.168.229.22,12/01/2025 03:48:00
TRX019667,U3377,AirtelMoney,deposit,11812.57,EUR,success,,web,NG,DEV24335,192.168.152.250,10/01/2025 12:20:00
TRX019668,U1927,PayPal,deposit,4441.65,KES,success,,android,NG,DEV57257,192.168.137.89,13/02/2025 23:16:00
TRX019669,U1384,AirtelMoney,deposit,4769.12,KES,success,,web,UG,DEV53396,192.168.211.54,26/01/2025 20:18:00
TRX019670,U3837,Card,deposit,3069.52,KES,success,,ios,TZ,DEV72510,192.168.183.17,29/01/2025 18:07:00
TRX019671,U2270,PayPal,withdrawal,14017.9,EUR,success,,android,KE,DEV72232,192.168.50.219,25/02/2025 13:43:00
TRX019672,U4542,AirtelMoney,deposit,173.97,KES,success,,android,KE,DEV57300,192.168.166.213,09/02/2025 21:42:00
TRX019673,U4469,AirtelMoney,deposit,4314.5,USD,success,,android,KE,DEV33136,192.168.98.81,30/01/2025 12:54:00
TRX019674,U3563,Card,withdrawal,1457.56,KES,success,,android,TZ,DEV27169,192.168.177.229,19/02/2025 12:11:00
TRX019675,U2899,AirtelMoney,deposit,14135.9,KES,success,,ios,TZ,DEV11349,192.168.92.130,31/01/2025 22:26:00
TRX019676,U3887,MPesa,deposit,2100.52,KES,success,,web,KE,DEV41658,192.168.40.208,15/01/2025 06:44:00
TRX019677,U4673,MPesa,deposit,11649.14,KES,success,,ios,KE,DEV58238,192.168.100.142,01/02/2025 06:54:00
TRX019678,U1622,MPesa,withdrawal,12519.17,KES,success,,android,NG,DEV51002,192.168.106.222,04/02/2025 04:20:00
TRX019679,U3479,MPesa,deposit,4162.94,KES,success,,android,KE,DEV98305,192.168.1.104,25/02/2025 19:54:00
TRX019680,U3980,MPesa,deposit,7637,KES,success,,ios,KE,DEV13242,192.168.225.10,30/01/2025 17:29:00
TRX019681,U2004,Skrill,deposit,12900.23,USD,success,,android,KE,DEV86897,192.168.62.77,01/01/2025 15:53:00
TRX019682,U1264,PayPal,deposit,14189.24,USD,success,,android,KE,DEV51748,192.168.133.96,09/01/2025 07:50:00
TRX019683,U3672,PayPal,deposit,6529.1,KES,success,,web,KE,DEV64373,192.168.51.226,25/02/2025 21:52:00
TRX019684,U1883,Card,deposit,8559.04,EUR,success,,ios,UG,DEV88550,192.168.79.196,10/01/2025 23:24:00
TRX019685,U3267,Skrill,deposit,1058.74,KES,success,,ios,KE,DEV28106,192.168.70.214,12/02/2025 00:58:00
TRX019686,U1149,PayPal,deposit,8441.26,KES,success,,web,NG,DEV68040,192.168.74.73,05/02/2025 18:35:00
TRX019687,U2868,MPesa,deposit,12950.7,KES,success,,web,KE,DEV25280,192.168.78.64,02/01/2025 08:45:00
TRX019688,U1896,AirtelMoney,withdrawal,7014.82,KES,success,,android,UG,DEV65869,192.168.131.172,08/02/2025 18:29:00
TRX019689,U1699,MPesa,withdrawal,9749.5,KES,success,,android,KE,DEV79745,192.168.41.159,04/02/2025 01:54:00
TRX019690,U2930,MPesa,withdrawal,1011.53,KES,failed,provider_error,ios,UG,DEV39492,192.168.249.12,17/01/2025 01:40:00
TRX019691,U3084,Card,deposit,9771.73,KES,success,,android,NG,DEV75709,192.168.233.61,09/02/2025 18:52:00
TRX019692,U1622,MPesa,deposit,1430.9,USD,success,,web,KE,DEV95307,192.168.125.241,15/02/2025 16:29:00
TRX019693,U1966,AirtelMoney,withdrawal,5334.87,KES,success,,ios,KE,DEV56398,192.168.170.15,30/01/2025 07:19:00
TRX019694,U2819,AirtelMoney,deposit,1947.92,KES,success,,android,KE,DEV83583,192.168.196.76,11/02/2025 15:04:00
TRX019695,U2049,Card,deposit,9592.78,KES,success,,web,NG,DEV54931,192.168.174.205,15/02/2025 14:26:00
TRX019696,U4560,Skrill,deposit,9254.74,USD,success,,ios,TZ,DEV93622,192.168.45.45,05/02/2025 16:22:00
TRX019697,U2631,AirtelMoney,deposit,11286,EUR,success,,web,NG,DEV93168,192.168.253.93,27/02/2025 03:48:00
TRX019698,U4584,AirtelMoney,deposit,2172.09,KES,success,,ios,KE,DEV54767,192.168.32.222,19/01/2025 06:25:00
TRX019699,U2444,AirtelMoney,withdrawal,10796.12,USD,success,,web,KE,DEV70825,192.168.160.188,03/01/2025 19:32:00
TRX019700,U2358,MPesa,deposit,8026.99,KES,failed,insufficient_funds,web,KE,DEV50507,192.168.17.160,04/02/2025 05:01:00
TRX019701,U2912,MPesa,deposit,10553.26,KES,success,,ios,KE,DEV65492,192.168.162.137,03/01/2025 18:22:00
TRX019702,U2692,MPesa,deposit,13867.19,KES,success,,android,UG,DEV19460,192.168.70.253,22/02/2025 15:15:00
TRX019703,U4551,MPesa,deposit,13944.22,KES,failed,timeout,android,TZ,DEV81129,192.168.242.237,06/01/2025 03:39:00
TRX019704,U1775,MPesa,withdrawal,9708.17,KES,success,,android,NG,DEV22313,192.168.205.122,10/01/2025 09:20:00
TRX019705,U2703,PayPal,deposit,10971.28,EUR,success,,web,TZ,DEV82522,192.168.189.20,11/02/2025 17:06:00
TRX019706,U1813,AirtelMoney,deposit,11285.23,USD,failed,insufficient_funds,ios,KE,DEV82272,192.168.44.169,10/01/2025 14:03:00
TRX019707,U4423,AirtelMoney,deposit,5427.36,KES,success,,ios,TZ,DEV92302,192.168.132.167,13/01/2025 08:05:00
TRX019708,U4184,PayPal,deposit,14757.99,KES,success,,web,NG,DEV13762,192.168.111.105,15/02/2025 10:26:00
TRX019709,U2749,MPesa,deposit,4695.37,USD,success,,ios,NG,DEV81871,192.168.190.125,15/02/2025 19:46:00
TRX019710,U3698,MPesa,deposit,4482.94,KES,success,,web,KE,DEV48872,192.168.179.48,06/02/2025 11:31:00
TRX019711,U4616,Skrill,deposit,4091.94,KES,success,,web,NG,DEV50284,192.168.231.186,04/02/2025 21:05:00
TRX019712,U4685,MPesa,deposit,8172.57,KES,success,,android,UG,DEV11171,192.168.115.248,19/01/2025 02:35:00
TRX019713,U1526,MPesa,deposit,1492.03,KES,failed,provider_error,web,NG,DEV29697,192.168.13.106,27/01/2025 13:37:00
TRX019714,U2738,AirtelMoney,withdrawal,8137.2,USD,success,,ios,TZ,DEV54426,192.168.28.140,25/02/2025 13:33:00
TRX019715,U1553,AirtelMoney,deposit,13594.79,USD,success,,android,KE,DEV73349,192.168.57.201,08/02/2025 05:28:00
TRX019716,U1332,MPesa,deposit,12005.05,KES,failed,timeout,android,NG,DEV85840,192.168.170.123,13/01/2025 07:44:00
TRX019717,U3294,Skrill,deposit,2088.44,KES,success,,android,KE,DEV73132,192.168.214.201,13/01/2025 04:27:00
TRX019718,U1551,MPesa,withdrawal,4824.52,KES,failed,insufficient_funds,web,KE,DEV20500,192.168.153.38,08/01/2025 15:02:00
TRX019719,U4771,MPesa,deposit,13195.25,KES,success,,ios,TZ,DEV12116,192.168.177.106,24/01/2025 10:39:00
TRX019720,U1136,AirtelMoney,withdrawal,2384.02,KES,success,,web,KE,DEV12322,192.168.242.11,07/02/2025 16:59:00
TRX019721,U2496,Card,withdrawal,3122.79,EUR,failed,fraud_suspected,android,UG,DEV70095,192.168.134.176,31/01/2025 00:04:00
TRX019722,U4079,MPesa,deposit,851,KES,success,,ios,KE,DEV62013,192.168.100.141,11/02/2025 07:17:00
TRX019723,U3002,MPesa,deposit,9138.92,KES,success,,android,NG,DEV89621,192.168.120.42,07/01/2025 14:14:00
TRX019724,U4420,MPesa,withdrawal,9540.38,USD,failed,provider_error,android,NG,DEV40776,192.168.152.97,13/01/2025 09:55:00
TRX019725,U1433,AirtelMoney,withdrawal,2721.55,KES,success,,web,UG,DEV31819,192.168.203.12,03/02/2025 08:02:00
TRX019726,U3735,Card,deposit,1069.39,USD,success,,android,KE,DEV48745,192.168.156.148,22/02/2025 12:11:00
TRX019727,U1970,MPesa,deposit,332.89,KES,success,,web,KE,DEV83989,192.168.109.223,03/01/2025 02:30:00
TRX019728,U3908,MPesa,deposit,12275.26,KES,success,,web,KE,DEV14447,192.168.183.238,10/01/2025 03:08:00
TRX019729,U2814,AirtelMoney,deposit,2656.76,KES,success,,ios,KE,DEV51708,192.168.227.68,17/01/2025 07:15:00
TRX019730,U3548,AirtelMoney,deposit,13388.48,KES,failed,provider_error,ios,NG,DEV38060,192.168.5.77,04/02/2025 09:50:00
TRX019731,U1207,AirtelMoney,deposit,9470.57,EUR,success,,web,NG,DEV47395,192.168.130.233,12/02/2025 15:47:00
TRX019732,U4154,Skrill,deposit,11104.26,KES,failed,timeout,web,UG,DEV67994,192.168.36.59,07/02/2025 22:19:00
TRX019733,U4506,Card,deposit,2958.42,USD,success,,web,KE,DEV39713,192.168.228.88,09/01/2025 11:40:00
TRX019734,U4917,MPesa,deposit,5309.62,USD,success,,web,UG,DEV32827,192.168.27.193,26/01/2025 17:50:00
TRX019735,U4611,MPesa,deposit,8373.5,EUR,success,,ios,NG,DEV23847,192.168.171.138,20/01/2025 19:31:00
TRX019736,U2205,Card,deposit,7763.87,KES,success,,android,KE,DEV58207,192.168.147.200,04/02/2025 13:56:00
TRX019737,U2827,MPesa,withdrawal,1843.37,KES,success,,ios,TZ,DEV59114,192.168.49.17,08/02/2025 04:36:00
